txn_date_time,transaction_id,customer_id,policy_number,policy_eff_dt,loss_dt,report_dt,insurance_type,premium_amount,claim_amount,customer_name,address_line1_x,address_line2_x,city_x,state_x,postal_code_x,ssn,marital_status,age,tenure,employment_status,no_of_family_members,risk_segmentation,house_type,social_class,routing_number,acct_number,customer_education_level,claim_status,incident_severity,authority_contacted,any_injury,police_report_available,incident_state,incident_city,incident_hour_of_the_day,agent_id,vendor_id,vendor_name,address_line1_y,address_line2_y,city_y,state_y,postal_code_y,agent_name,date_of_joining,address_line1,address_line2,city,state,postal_code,emp_routing_number,emp_acct_number,policy_age_days,report_delay_days,processing_delay,agent_experience_days,vendor_claim_count,anomaly_score,fraud_flag
2020-06-02,TXN00000062,A00007369,PLC00001585,2018-07-19,2020-05-21,2020-05-26,Property,0.7546842279611972,0.8366239575935404,Calvin Eichelberger,1001 6th Street Northwest,0,Washington,DC,20001,212-38-2492,Y,42,14,Y,7,H,Mortgage,MI,129687524,MYKU47380246034439,Masters,A,Total Loss,Other,0,1,OK,Oklahoma City,21,AGENT01028,VNDR00383,"Dawson, Taylor and Chavez",756 Neponset Street,0,Norwood,MA,2062.0,Andrea Castilla,2013-03-17,5470 Atlanta Highway,0,Montgomery,AL,36109,25411072,YJXS04901758045402,-1.383702720785221,0.9091880703409976,-0.0511842881309487,-1.204116811959467,22,0.025224542625629565,0
2020-06-02,TXN00000063,A00002702,PLC00003400,2017-05-21,2020-05-24,2020-05-27,Property,1.3102230142059548,-0.0709658049152023,Arthur Mitchell,4113 Holiday Drive,0,Panama City,FL,32408,503-23-1603,Y,53,69,N,7,L,Mortgage,HI,67082223,DXAP62849781819185,High School,A,Minor Loss,Ambulance,1,1,AZ,Glendale,20,AGENT00111,VNDR00010,Mcclure Ltd,243 Kentucky Avenue,0,Pasadena,MD,21122.0,Philip Mabrey,2013-09-07,333 Saint Charles Avenue,#B2,Fayetteville,AR,72701,63362439,RHJK50643422441905,-0.9689251254075432,-0.1076870782341027,-0.2969081869833199,-1.2635200762443255,18,0.0754141933187214,0
2020-06-02,TXN00000064,A00006128,PLC00000459,2014-10-27,2020-06-01,2020-06-01,Property,0.6836895172004107,0.655106005091792,Debra Oliphant,819 Beazer Lane,0,Nashville,TN,37013,547-03-8985,N,40,108,Y,5,L,Own,HI,58989209,VUQP55717718058143,PhD,A,Major Loss,Police,1,1,MD,Annapolis,22,AGENT00697,VNDR00269,Davies LLC,404 Summit Oaks Drive,0,Nashville,TN,37221.0,Judy Hall,2015-11-02,3301 Nora Lane,0,Louisville,KY,40220,41392146,IIYP82972083715600,-0.0509747094077641,-1.632999801096754,-1.5255276812451743,-1.5337875593649113,18,0.048065003831028186,0
2020-06-02,TXN00000065,A00001291,PLC00004134,2015-09-10,2020-05-31,2020-05-31,Travel,-0.228478676160486,-0.6155196624204478,Mariann Hill,4770 Balboa Way,0,Fremont,CA,94536,260-75-2618,Y,39,16,Y,7,M,Rent,MI,33604525,WBAI50060157750979,Masters,D,Total Loss,Ambulance,0,0,MD,Millersville,12,AGENT00018,VNDR00314,Clarke Ltd,1742 Allerford Drive,0,Hanover,MD,21076.0,Rita Allaire,1990-09-30,9457 Winfield Place,0,Montgomery,AL,36117,31655398,LROE33621282470193,-0.3608436858140387,-1.632999801096754,-1.2798037823928037,1.6493241987763798,22,0.0002513249507710702,0
2020-06-02,TXN00000067,A00008288,PLC00000241,2018-03-25,2020-05-15,2020-05-20,Travel,0.2065967816213621,-0.6608991505458849,Marion Coffey,8376 Albacore Drive,0,Pasadena,MD,21122,456-23-3939,N,37,96,Y,5,L,Own,HI,90534463,ORIX99111215780425,High School,A,Total Loss,Other,1,0,AK,Anchorage,5,AGENT00141,VNDR00383,"Dawson, Taylor and Chavez",756 Neponset Street,0,Norwood,MA,2062.0,Mike Cress,2003-04-18,71 Racine Road,0,0,VT,5468,112803894,YAMO72600055800315,-1.2768513496106435,0.9091880703409976,1.4231591049832764,0.0516890382730733,22,0.06427750152091061,0
2020-06-03,TXN00000069,A00007027,PLC00008450,2011-02-09,2020-05-28,2020-05-30,Health,1.4010879647132006,-0.6155196624204478,William Martin,2707 Eden Street,0,Nashville,TN,37208,234-71-8403,Y,36,82,N,4,L,Rent,MI,125033376,VDAJ67452473390304,Bachelor,A,Total Loss,Police,0,0,CA,Oakland,7,AGENT00565,VNDR00239,Brooks-Bowen,4408 Northwest 55th Street,0,Oklahoma City,OK,73112.0,Jonathan Onusko,1997-04-09,3449 Rockway Avenue,0,Annapolis,MD,21403,116879811,IEPT05177412022149,1.262325779937952,-0.6161246525216532,-0.7883559846880617,0.8204575988718592,15,0.037299733795006396,0
2020-06-03,TXN00000071,A00005168,PLC00000010,2019-01-30,2020-05-24,2020-05-27,Mobile,-1.591245952105152,-0.7335063315465844,James Thurgood,706 James Road,0,Glen Burnie,MD,21061,436-11-4663,Y,33,51,Y,2,M,Mortgage,MI,96197820,MWMS58295299243238,Bachelor,A,Total Loss,Ambulance,1,0,AK,Anchorage,1,AGENT01107,VNDR00033,Hooper-Garrett,1522 South 36th Street,0,Louisville,KY,40211.0,Greg Mclaughlin,1995-03-16,10406 Sunlight Lane,0,Louisville,KY,40272,72368411,LXKK59804609985447,-1.570206932289938,-0.1076870782341027,-0.0511842881309487,1.0813456192106252,14,0.023218460015288045,0
2020-06-03,TXN00000072,A00007705,PLC00009039,2013-01-09,2020-05-30,2020-05-31,Travel,-0.2928499736724532,-0.5247606861695736,Mathew Sims,88 Pine Valley Road,0,Savannah,GA,31404,336-07-2797,N,56,40,Y,3,L,Rent,MI,125921653,RUYI99196056833871,Bachelor,A,Total Loss,Police,0,1,CO,Arvada,5,AGENT00615,VNDR00407,"Wilson, Acosta and Chapman",21 Soling Avenue,0,Savannah,GA,31419.0,Kira Bilodeau,1998-01-24,8390 Alkire Street,0,Arvada,CO,80005,86331560,KHMF15325688370799,0.5843052610301787,-1.1245622268092037,-1.0340798835404326,0.7204099958657816,22,0.07580811887108763,0
2020-06-03,TXN00000074,A00006847,PLC00009501,2016-10-14,2020-06-01,2020-06-01,Mobile,-1.7046719039911904,-0.7380442803591281,Susan Petersen,7564 Moore Court,0,Arvada,CO,80005,799-30-1508,Y,60,81,Y,3,M,Mortgage,LI,100635032,SCFN69376731252147,College,A,Total Loss,Ambulance,0,1,AL,Montgomery,9,AGENT00315,VNDR00056,"Russell, Mills and Calderon",1823 Dinger Road,0,Annapolis,MD,21402.0,Jean Mcdonald,2016-09-02,310 West Trinity Lane,0,Nashville,TN,37207,68165220,TGAG92624349214341,-0.7484227503472789,-1.632999801096754,-1.2798037823928037,-1.6397407500484311,12,0.01213090064334954,0
2020-06-03,TXN00000076,A00009078,PLC00001505,2014-08-15,2020-05-17,2020-05-22,Life,-0.4269740919610534,1.925731672604032,Eileen Svoboda,201 Lee Boulevard,0,Savannah,GA,31405,419-57-7880,Y,50,34,Y,4,H,Own,HI,13266284,LPRW62498784186262,Bachelor,A,Major Loss,Ambulance,1,1,CO,Wheat Ridge,19,AGENT00935,VNDR00521,"Gordon, Young and Webster",82 Queen Court,0,Manchester,CT,6040.0,Adam Villar,2009-05-18,6315 North Oro Vista Court,0,Litchfield Park,AZ,85340,33697833,FMCB37381150648042,0.0053651044842862,0.9091880703409976,1.1774352061309057,-0.719511234898777,10,0.054693135493222855,0
2020-06-03,TXN00000077,A00000804,PLC00006719,2011-07-09,2020-05-14,2020-05-19,Life,-0.4095876321829014,1.971111160729469,William Zeigler,1907 18th Avenue South,0,Nashville,TN,37212,712-50-7492,Y,32,85,Y,7,H,Rent,MI,57251080,OKLJ47377309574939,High School,A,Major Loss,0,1,1,CA,Livermore,5,AGENT00210,VNDR00488,Walker-Ingram,4770 Balboa Way,0,Fremont,CA,94536.0,Susan Morace,2011-04-21,3138 Banneker Drive Northeast,0,Washington,DC,20018,67659753,BMAQ41191552040977,1.1030200992776729,0.9091880703409976,1.9146069026880184,-0.964766817267843,23,0.023100670295012837,0
2020-06-03,TXN00000082,A00003565,PLC00003125,2013-11-12,2020-05-18,2020-05-23,Travel,0.0176225223659731,-0.6608991505458849,Richard Lavalle,25 Cliffside Drive,D,Manchester,CT,6042,548-31-5757,Y,36,29,Y,3,L,Mortgage,MI,29202766,PIUV90926355381873,MD,A,Major Loss,Ambulance,0,0,GA,Savannah,10,AGENT00630,VNDR00287,Thompson Inc,813 Holt Grove Court,0,Nashville,TN,37211.0,Myrtle Mackie,2014-04-20,17 Gregory Street,0,Middleton,MA,1949,66017529,KCVN88530832059160,0.2744362846239039,0.9091880703409976,0.9317113072785348,-1.3437665911554506,21,0.04832993717982759,0
2020-06-03,TXN00000083,A00006009,PLC00000069,2016-02-05,2020-05-31,2020-05-31,Life,0.1351881075325241,-0.1163452930406394,Marion Talley,1742 Allerford Drive,0,Hanover,MD,21076,541-76-7031,Y,35,39,Y,6,L,Mortgage,MI,100109432,NTOW28603891064553,Bachelor,A,Minor Loss,Ambulance,0,1,AK,Anchorage,10,AGENT00559,VNDR00466,Wood Group,1433 Bretton View Road,0,Annapolis,MD,21409.0,Walter Hardesty,2006-02-26,4500 Margalo Avenue,0,Bakersfield,CA,93313,11675945,FYYB27614002271378,-0.5046073488489247,-1.632999801096754,-1.0340798835404326,-0.3057727099673924,17,0.07413072589105474,0
2020-06-03,TXN00000085,A00002691,PLC00000988,2016-11-25,2020-05-14,2020-05-19,Motor,0.4309649054251314,-0.4793811980441365,Jimmie Herbert,1109 East Glenn Lane,0,Fayetteville,AR,72703,179-57-6712,Y,50,69,Y,6,L,Rent,HI,55087874,TSKD01439997678225,Bachelor,A,Total Loss,0,1,1,FL,Youngstown,0,AGENT00304,VNDR00077,Bartlett-Winters,113 Dove Lane,0,Savannah,GA,31406.0,Andrea Storey,2010-08-22,32512 Christine Drive,0,Union City,CA,94587,100926686,IYTL50462408661308,-0.8067053164425029,0.9091880703409976,1.9146069026880184,-0.8806990397419026,19,0.08303091432574167,0
2020-06-03,TXN00000086,A00007463,PLC00005994,2014-07-13,2020-05-28,2020-05-30,Motor,0.7890431841894499,-0.7062786386713221,James Miles,2505 Walker Lane,0,Nashville,TN,37207,011-48-0223,Y,34,35,Y,4,L,Mortgage,HI,19193047,FLAM36431792451626,Bachelor,A,Major Loss,Police,0,1,CO,Arvada,9,AGENT00167,VNDR00541,Robinson-Hernandez,3704 Hughes Road,0,Louisville,KY,40207.0,William Wiggins,1993-01-13,7435 East Tulare Avenue,0,Fresno,CA,93737,112451961,LYDU21770348434555,0.0481056529541169,-0.6161246525216532,-0.7883559846880617,1.3578660775190905,17,0.07889559910031935,0
2020-06-03,TXN00000087,A00007262,PLC00009746,2011-08-29,2020-05-30,2020-05-31,Life,-0.2247530062080248,2.787941946987337,Monica Threlkeld,1518 Jenks Avenue,0,Panama City,FL,32405,742-23-3926,Y,25,75,Y,5,M,Mortgage,MI,30487525,DDMD49207586809542,High School,A,Major Loss,Ambulance,1,0,CA,Hesperia,16,AGENT00792,VNDR00588,Jenkins Group,1217 Bay Street,#318-A,Tybee Island,GA,31328.0,Beatrice Pontius,2008-09-12,301 East Court,0,Savannah,GA,31404,76620951,WGLU91093350238065,1.0690219357221251,-1.1245622268092037,-1.0340798835404326,-0.6288430946745189,18,0.012947132712954112,0
2020-06-03,TXN00000088,A00009910,PLC00005185,2011-01-31,2020-05-21,2020-05-26,Motor,-0.1347159823568813,-0.297863245542388,Tasha Bolds,7095 Gladiola Street,0,Arvada,CO,80004,756-36-8621,Y,61,21,Y,5,L,Own,MI,60112527,TKHQ65303425843472,College,A,Minor Loss,0,0,1,FL,Lynn Haven,4,AGENT00001,VNDR00394,Hart PLC,1108 Slater Street,0,Santa Rosa,CA,95404.0,Ray Johns,1993-06-05,1402 Maggies Way,0,Waterbury Center,VT,5677,34584958,HKUN51252328472585,1.264268532141126,0.9091880703409976,0.194539610721422,1.3057579509534247,22,0.041248491000653864,0
2020-06-04,TXN00000091,A00002978,PLC00006683,2017-04-10,2020-05-20,2020-05-25,Travel,-0.5482653470800651,-0.7062786386713221,Mary Todd,32 Prospect Street,#32,Manchester,CT,6040,566-79-4331,N,45,85,Y,4,L,Mortgage,MI,54970018,SUUV71152153360182,MD,A,Minor Loss,Ambulance,0,1,OK,Oklahoma City,22,AGENT01136,VNDR00086,"Guerrero, Norman and Baker",55 Russells Mills Road,0,Dartmouth,MA,2748.0,Melissa Dolecki,1996-03-14,4308 Princess Lane,0,Nashville,TN,37218,40809892,XPNS54217771686001,-0.9329842096488218,0.9091880703409976,0.6859874084261636,0.9535070153695254,17,0.07460822169502812,0
2020-06-04,TXN00000092,A00009572,PLC00006462,2019-01-16,2020-05-15,2020-05-20,Health,1.3456168787543354,0.1105521475865461,Vivian Kiesel,120 North Hurstbourne Parkway,#622,Louisville,KY,40222,300-10-2252,Y,28,108,Y,6,L,Rent,MI,74447301,TYFC08826193597098,High School,A,Minor Loss,Other,1,0,TN,Nashville,9,AGENT00573,VNDR00532,"Duffy, Martinez and Jones",19020 North 68th Avenue,0,Glendale,AZ,85308.0,Diane Burge,2013-04-17,108 Springer Lane,0,Yarmouth,MA,2673,127864954,RTKX42239312918907,-1.5653500517820027,0.9091880703409976,1.9146069026880184,-1.2169701498456644,15,0.014734136046456459,0
2020-06-04,TXN00000093,A00007477,PLC00008821,2015-06-05,2020-05-23,2020-05-28,Health,0.5746101802589101,-0.4340017099186993,Anthony Carpenter,178 Old Homestead Road,0,Danville,VT,5873,653-32-2994,Y,60,119,Y,3,H,Own,HI,96851302,XWLE56259722141004,High School,A,Major Loss,Ambulance,1,1,CA,Oakland,7,AGENT00474,VNDR00251,Sanchez LLC,154 Lyness Street,0,Manchester,CT,6040.0,Antoinette Rehkop,2003-04-05,1 Portsmouth Road,0,Piedmont,CA,94610,58706314,IGXL71581076733788,-0.2743912127727895,0.9091880703409976,-0.0511842881309487,0.0589841759922664,18,0.0930107915131611,0
2020-06-04,TXN00000095,A00009706,PLC00004892,2017-08-12,2020-05-31,2020-06-01,Life,-0.1092572376817302,3.559393245119768,Mariana Waller,2269 Eastern Boulevard,0,Montgomery,AL,36117,364-41-2374,Y,55,71,Y,6,M,Own,HI,120761025,MLUP31594025904269,Masters,A,Major Loss,0,0,1,MD,Davidsonville,6,AGENT00254,VNDR00508,"Conway, Meyer and White",11300 Lillian Lane,0,Anchorage,AK,99515.0,Freda Dudley,2013-01-17,1363 Dean Forest Road,0,Savannah,GA,31405,91206790,AHEF60771774635030,-1.0427497091281603,-1.1245622268092037,-1.0340798835404326,-1.1801470737392603,24,-0.002222028719656932,1
2020-06-04,TXN00000099,A00008559,PLC00009832,2015-10-27,2020-05-26,2020-05-29,Mobile,-1.6427843864475309,-0.7380442803591281,Alice Murphy,6201 West Olive Avenue,#3172,Glendale,AZ,85302,728-95-2336,N,49,44,Y,3,M,Rent,MI,44685711,BSSO23961141566088,High School,A,Minor Loss,Ambulance,1,1,GA,Savannah,10,AGENT00943,VNDR00597,Ortiz-Donovan,140 South Hill Avenue,#305,Fayetteville,AR,72701.0,Jessica Perkins,2010-04-20,565 North Lakeshore Drive,0,Panama City Beach,FL,32413,73435961,DMEO67186631936426,-0.4113552430965662,-0.1076870782341027,-0.2969081869833199,-0.8334543383223657,22,0.09908615943435178,0
2020-06-04,TXN00000101,A00007243,PLC00001199,2016-01-15,2020-05-16,2020-05-21,Property,0.025901788926998,0.655106005091792,Mary Cloud,713 East 32nd Street,0,Savannah,GA,31401,740-54-8067,N,37,42,Y,6,M,Mortgage,HI,49442975,THRA06877884023974,High School,A,Major Loss,Ambulance,1,1,AZ,Glendale,10,AGENT00007,VNDR00057,Mckinney-Riley,1010 10th Street Northeast,0,Washington,DC,20002.0,Michael Hoskins,1993-10-26,5011 West New World Drive,0,Glendale,AZ,85302,53819552,OVFE89299102977291,-0.4987790922394023,0.9091880703409976,1.6688830038356477,1.2543445994086349,20,0.08485121516044825,0
2020-06-04,TXN00000103,A00009946,PLC00002086,2016-10-20,2020-05-16,2020-05-21,Motor,0.8147089105286265,-0.4340017099186993,William Wilson,7758 Betty Louise Drive,0,Panama City,FL,32404,686-63-6813,N,39,72,N,5,M,Own,MI,44270838,SDXY13641574986741,MD,A,Total Loss,0,1,1,AL,Montgomery,8,AGENT00198,VNDR00344,Lewis Ltd,204 North Holt Street,0,Montgomery,AL,36104.0,William Jones,2011-11-25,5510 Montgomery Street,#4,Savannah,GA,31405,12579736,BTGV58603148834770,-0.7697930245821942,0.9091880703409976,1.6688830038356477,-1.0398025195224014,24,0.07684491958802431,0
2020-06-04,TXN00000107,A00007865,PLC00005716,2011-11-17,2020-05-25,2020-05-28,Life,-0.3915802274126727,3.06021887573996,Gary Patten,8513 Pipit Court,0,Montgomery,AL,36117,673-18-5241,Y,47,94,Y,2,M,Rent,LI,18081082,AZIG27430896017363,Masters,A,Minor Loss,Other,0,0,CA,Hayward,12,AGENT00603,VNDR00474,"Brown, Morris and Castro",1207 Branch Lane,0,Glen Burnie,MD,21061.0,Eleanor Timko,1993-09-27,1636 Briarview Court,0,Severn,MD,21144,99291684,UMBO35567858615366,0.9864549670872248,-0.1076870782341027,-0.0511842881309487,1.26754532480527,23,-0.020958097276548848,1
2020-06-04,TXN00000108,A00007480,PLC00004335,2011-02-13,2020-05-30,2020-05-31,Property,0.120492409386705,0.1559316357119833,Martin Tommolino,2130 Loren Circle,0,Fayetteville,AR,72701,325-51-7713,Y,40,85,N,7,L,Mortgage,LI,118892951,ZBGE59822922752152,High School,A,Major Loss,Ambulance,1,0,AL,Montgomery,11,AGENT00265,VNDR00360,Smith-Booth,1123 Ardee Avenue,0,Nashville,TN,37216.0,Roberta Lewis,2000-06-01,6609 Westshire Drive,0,Louisville,KY,40258,121560924,INKC72804181399367,1.2603830277347776,-1.1245622268092037,-0.7883559846880617,0.4220041243997365,17,0.06945045895301843,0
2020-06-04,TXN00000109,A00001988,PLC00009445,2012-12-29,2020-05-19,2020-05-24,Life,-0.3489420046233953,2.787941946987337,Michelle Thomas,1426 C Street Southeast,0,Washington,DC,20003,194-45-6875,Y,64,42,Y,2,M,Rent,LI,126641864,KHJQ47024208328419,0,A,Total Loss,Police,0,1,TN,Nashville,14,AGENT01042,VNDR00046,Anderson Inc,324 East Drive,0,Montgomery,AL,36113.0,Alisa Hohman,2011-05-12,562 South Pierremont Drive,0,Fayetteville,AR,72701,56200838,DKNT15155595349374,0.5843052610301787,0.9091880703409976,0.9317113072785348,-0.9703250174348472,19,0.0038145606073450855,0
2020-06-04,TXN00000110,A00005653,PLC00009597,2014-11-30,2020-05-20,2020-05-25,Travel,0.1618887421918286,-0.6608991505458849,Fannie Williams,954 Dowler Drive,0,Eureka,CA,95501,572-47-3887,Y,51,54,Y,5,M,Rent,LI,102879003,FVDZ13475975375755,Bachelor,A,Minor Loss,Ambulance,1,1,CT,Manchester,21,AGENT00491,VNDR00233,Cardenas-Mcknight,7420 Bearfoot Circle,#APT 000003,Anchorage,AK,99502.0,Joel Nix,2011-10-09,2204 7th Street Road,#12,Louisville,KY,40208,15153162,KNFB87745766098749,-0.0956580100807692,0.9091880703409976,0.6859874084261636,-1.0220857564900752,12,0.09656776614263857,0
2020-06-04,TXN00000111,A00007305,PLC00000246,2011-04-06,2020-05-19,2020-05-24,Mobile,-1.6336771932304035,-0.724430433921497,Sean Billotte,1939 Greenwood Street,0,Savannah,GA,31404,786-78-7210,N,60,84,Y,2,M,Rent,HI,48061878,QAXP11184157169973,Masters,A,Major Loss,Other,0,0,DC,Washington,5,AGENT01181,VNDR00170,Smith-Blake,8506 Laviento Drive,0,Anchorage,AK,99515.0,Bonita Holcomb,2001-11-10,2052 East 42nd Street,0,Savannah,GA,31404,97027083,TOJB34348311140084,1.1991863333347923,0.9091880703409976,0.9317113072785348,0.235109643784216,17,0.0243278080501228,0
2020-06-04,TXN00000112,A00001480,PLC00005653,2019-06-16,2020-05-20,2020-05-25,Motor,0.9529726620977392,-0.4793811980441365,Ida Nam,130 Carolina Cherry Circle,0,Pooler,GA,31322,456-75-3361,Y,57,51,Y,5,L,Mortgage,HI,87170610,GLEC40810031443204,High School,A,Major Loss,Ambulance,1,1,AK,Anchorage,0,AGENT00028,VNDR00423,"Maynard, Foster and Rangel",3313 Daisy Trail,0,Nashville,TN,37013.0,Pam Evans,2012-07-30,5575 South Dakota Avenue Northeast,0,Washington,DC,20011,73180915,FMOY86795555984406,-1.7071709626137146,0.9091880703409976,0.6859874084261636,-1.1245650720692175,15,0.07260511542948789,0
2020-06-04,TXN00000116,A00003291,PLC00002578,2012-11-17,2020-05-21,2020-05-26,Mobile,-1.6578940479214008,-0.7471201779842155,Andrea Silver,65 Arcellia Drive,0,Manchester,CT,6042,138-64-7282,Y,33,72,Y,7,L,Mortgage,MI,30209790,PYEO78803173632706,Masters,A,Major Loss,Ambulance,1,1,VT,Colchester,20,AGENT00694,VNDR00375,"Ortega, Maldonado and Carson",14854 Bay View Circle,0,Panama City Beach,FL,32413.0,Jean Dominguez,2004-11-01,91 Rushforde Drive,0,Manchester,CT,6040,81400687,OVPX20253547941417,0.6270458095000093,0.9091880703409976,0.4402635095737928,-0.1418058050407647,19,0.0784000633523127,0
2020-06-04,TXN00000117,A00008706,PLC00009641,2019-12-23,2020-05-26,2020-05-29,Life,-0.1345090006928556,3.786290685746954,Jacinta Suiter,1352 Purdue Street,0,San Leandro,CA,94579,391-13-1057,Y,49,56,Y,2,M,Own,LI,116460767,HBYS96678614544912,Bachelor,A,Total Loss,Ambulance,0,0,AR,Fayetteville,23,AGENT01193,VNDR00117,"Brown, Baker and Lucas",19448 Currant Drive,0,Edmond,OK,73012.0,Manuel Montgomery,1995-08-23,3114 US Highway 98,0,Mexico Beach,FL,32456,30264777,KOSK18300077480523,-1.8859041653057351,-0.1076870782341027,-0.2969081869833199,1.0264583925614574,13,-0.04219807924112906,1
2020-06-04,TXN00000120,A00000013,PLC00009110,2015-09-30,2020-05-29,2020-05-31,Travel,0.1542304206228807,-0.5701401742950107,Vivian Wallace,6021 Yarrow Street,#A1,Arvada,CO,80004,615-16-4875,Y,45,32,Y,5,L,Mortgage,LI,21230066,ZXDH04900415473436,0,A,Minor Loss,Other,0,0,GA,Pooler,18,AGENT00391,VNDR00313,Jackson PLC,2809 Rowland Avenue,C,Thunderbolt,GA,31404.0,Bernice Mcneeley,2014-10-21,178 Old Homestead Road,0,Danville,VT,5873,24557924,VAUX84281971835797,-0.3822139600489542,-0.6161246525216532,-0.7883559846880617,-1.403864630461185,16,0.056223519616523165,0
2020-06-04,TXN00000121,A00000875,PLC00000808,2014-03-20,2020-05-22,2020-05-27,Life,-0.6683147122149233,3.6501522213706425,Jonathan Hurley,1311 Northwest 98th Street,0,Oklahoma City,OK,73114,464-61-7377,Y,37,51,Y,5,M,Rent,LI,110556017,IRUI67364387423588,MD,D,Major Loss,Police,0,1,FL,Panama City,12,AGENT00861,VNDR00256,Barrett and Sons,42223 Edgewood Street,0,Fremont,CA,94538.0,Sheryl Chang,2010-08-21,11 Alden Court,0,Roseville,CA,95678,12898970,GUEP26903893681976,0.1539856480271074,0.9091880703409976,0.194539610721422,-0.8775725521479626,18,0.043555059108000616,0
2020-06-05,TXN00000124,A00003051,PLC00004192,2017-08-13,2020-05-24,2020-05-29,Travel,-0.6074621029913918,-0.5701401742950107,Joe Capps,760 11th Street Southeast,0,Washington,DC,20003,534-08-7598,Y,29,36,Y,4,M,Mortgage,MI,60977474,ARNK06100271196732,High School,A,Major Loss,Police,0,1,GA,Savannah,13,AGENT00280,VNDR00293,Brown Ltd,594 Putnam Avenue,#2,Cambridge,MA,2139.0,Randy Wren,2008-06-18,412 West Ila Street,0,Fayetteville,AR,72701,44960203,VDUY15456292336402,-1.0505207179408569,0.9091880703409976,-0.0511842881309487,-0.6010520938394972,21,0.07760598126989182,0
2020-06-05,TXN00000125,A00009892,PLC00003171,2011-07-14,2020-06-03,2020-06-03,Life,-0.295126771976735,3.1509778519908345,Francine Scott,42 Adams Road,#45,Greenfield,MA,1301,169-22-9491,Y,25,54,Y,6,L,Own,LI,84846361,ZJEG34634342087902,High School,A,Minor Loss,0,1,1,CA,Berkeley,17,AGENT00280,VNDR00591,Hoffman-Roberts,3228 Chettenham Drive,0,Rancho Cordova,CA,95670.0,Randy Wren,2008-06-18,412 West Ila Street,0,Fayetteville,AR,72701,44960203,VDUY15456292336402,1.117590740801479,-1.632999801096754,-1.2798037823928037,-0.5975782187351196,21,0.01065443936904198,0
2020-06-05,TXN00000126,A00004106,PLC00000497,2016-08-10,2020-05-18,2020-05-23,Life,-0.7738753608679884,0.8820034457189775,Brian Morison,1026 Orchard Avenue,0,Louisville,KY,40213,154-16-8898,N,56,46,Y,7,H,Mortgage,HI,47705465,OCQO79652626349279,Bachelor,A,Total Loss,0,1,0,OK,Midwest City,5,AGENT01006,VNDR00519,"Luna, Meyer and Lopez",22572 Toreador Drive,0,Salinas,CA,93908.0,Teresa Sedrakyan,1990-11-30,9 Thomas Street,0,Ashland,MA,1721,92239012,ADRV42619145551812,-0.6988825691663384,0.9091880703409976,1.4231591049832764,1.6236175230039849,15,0.03484822489942807,0
